,date,dx,dy,distance,x,y,lon,lat
69,2022-02-08,-9284,-3230,173929.06665310834,-1796223.5855253465,1684058.5205887253,-46.84593114611926,-67.71745895575249
70,2022-02-07,-6122,1693,172056.11405059177,-1802345.5855253465,1685751.5205887253,-46.91447120945096,-67.66589248753611
71,2022-02-06,-5425,-1355,141262.66010166277,-1807770.5855253465,1684396.5205887253,-47.023349481743885,-67.63801719212228
72,2022-02-05,-2094,-2399,136894.88698045042,-1809864.5855253465,1681997.5205887253,-47.09715359059301,-67.63894591217075
73,2022-02-04,5618,-1859,133720.6019524192,-1804246.5855253465,1680138.5205887253,-47.039919034898666,-67.68825730936922
74,2022-02-03,13685,-1711,135685.20582416325,-1790561.5855253465,1678427.5205887253,-46.851424761865005,-67.79061359256508
75,2022-02-02,3182,5414,132819.59566676436,-1787379.5855253465,1683841.5205887253,-46.70848690100653,-67.77788670531365
76,2022-02-01,-5683,4336,109277.55666135243,-1793062.5855253465,1688177.5205887253,-46.725722450736605,-67.7127234393664
77,2022-01-31,-12286,6950,114743.15873211858,-1805348.5855253465,1695127.5205887253,-46.80350209362844,-67.58703290805666
78,2022-01-30,-11635,-2794,116403.04067503198,-1816983.5855253465,1692333.5205887253,-47.03427651330964,-67.52661760759288
79,2022-01-29,-6025,-496,117203.04974792368,-1823008.5855253465,1691837.5205887253,-47.137237900489495,-67.48925574343863
80,2022-01-28,2580,-2853,116309.55574096534,-1820428.5855253465,1688984.5205887253,-47.14499438295611,-67.52438954563777
81,2022-01-27,9702,568,113595.41961142144,-1810726.5855253465,1689552.5205887253,-46.98269646773617,-67.58596369065876
82,2022-01-26,7714,5195,109581.56270882902,-1803012.5855253465,1694747.5205887253,-46.77289214549929,-67.6050263004876
83,2022-01-25,-568,1096,103255.49265675321,-1803580.5855253465,1695843.5205887253,-46.76341298719843,-67.5943503373923
84,2022-01-24,-2356,2500,68992.08393136162,-1805936.5855253465,1698343.5205887253,-46.75861869307728,-67.56291423059156
85,2022-01-23,-2550,-556,118475.39694109617,-1808486.5855253465,1697787.5205887253,-46.80832499428505,-67.54936694354873
86,2022-01-22,-4335,-71,62807.079652857,-1812821.5855253465,1697716.5205887253,-46.877966381548816,-67.5208184774585
87,2022-01-21,-3839,109,122998.98329345051,-1816660.5855253465,1697825.5205887253,-46.93660023297946,-67.4944312039852
88,2022-01-20,-2447,-2052,78581.39120164809,-1819107.5855253465,1695773.5205887253,-47.009633643315674,-67.49086737044496
89,2022-01-19,862,-998,78718.08602192966,-1818245.5855253465,1694775.5205887253,-47.01291215313061,-67.50288839873974
90,2022-01-18,8194,-1645,77400.93399086177,-1810051.5855253465,1693130.5205887253,-46.911575694924,-67.56809220100398
91,2022-01-17,5868,-2364,70717.86923159505,-1804183.5855253465,1690766.5205887253,-46.85869303840414,-67.62217404421621
92,2022-01-16,-187,-4500,57655.236666518744,-1804370.5855253465,1686266.5205887253,-46.93783651830333,-67.64910917630061
93,2022-01-15,3224,-2838,43153.241716385564,-1801146.5855253465,1683428.5205887253,-46.93486551293913,-67.68846287905937
94,2022-01-14,5220,268,52382.611365394085,-1795926.5855253465,1683696.5205887253,-46.847349686087256,-67.72171417905916
95,2022-01-13,4281,3340,36437.939672680324,-1791645.5855253465,1687036.5205887253,-46.72244891665596,-67.72934825435411
96,2022-01-12,4341,3667,31107.03972571882,-1787304.5855253465,1690703.5205887253,-46.590971194249676,-67.73521502721852
97,2022-01-11,2467,6274,25632.882017111184,-1784837.5855253465,1696977.5205887253,-46.44549399892178,-67.71205141677211
98,2022-01-10,-4775,7657,21456.629102734252,-1789612.5855253465,1704634.5205887253,-46.39312555458923,-67.63195971791349
99,2022-01-09,-7611,6971,26196.74108642834,-1797223.5855253465,1711605.5205887253,-46.39778267531894,-67.5373579575373
100,2022-01-08,-2156,-1502,35237.10606273341,-1799379.5855253465,1710103.5205887253,-46.45720570194867,-67.53252851850577
101,2022-01-07,2024,-3920,36883.19097468765,-1797355.5855253465,1706183.5205887253,-46.49066292421942,-67.57073416859332
102,2022-01-06,4746,-3832,34086.32607469224,-1792609.5855253465,1702351.5205887253,-46.4793460690034,-67.62647513810548
103,2022-01-05,3994,1256,28945.66792253324,-1788615.5855253465,1703607.5205887253,-46.39442456374911,-67.64507059678739
104,2022-01-04,-254,11932,69068.64482313716,-1788869.5855253465,1715539.5205887253,-46.198744222998,-67.56781008202677
105,2022-01-03,-2849,17361,29199.61825305462,-1791718.5855253465,1732900.5205887253,-45.95605056893513,-67.43857097327025
106,2022-01-02,-7613,20885,97901.26919681429,-1799331.5855253465,1753785.5205887253,-45.734412713305865,-67.25504388387436
107,2022-01-01,-3614,6736,37807.143521232356,-1802945.5855253465,1760521.5205887253,-45.682089933250275,-67.18816230578994
108,2021-12-31,-1289,4888,21337.887917372518,-1804234.5855253465,1765409.5205887253,-45.62315025879705,-67.14835891521804
109,2021-12-30,1796,6503,20437.315751261984,-1802438.5855253465,1771912.5205887253,-45.489311797690306,-67.1183455208819
110,2021-12-29,4666,4007,24244.722013211627,-1797772.5855253465,1775919.5205887253,-45.35035832607117,-67.12303319150281
111,2021-12-28,7118,-1753,30230.684352725937,-1790654.5855253465,1774166.5205887253,-45.265003423358934,-67.18076958832499
112,2021-12-27,3867,-1117,30403.22531309898,-1786787.5855253465,1773049.5205887253,-45.221113834270284,-67.21317593645426
113,2021-12-26,-1433,3563,26406.484742534572,-1788220.5855253465,1776612.5205887253,-45.18656996237159,-67.1808164952711
114,2021-12-25,-7074,5391,29262.230610336326,-1795294.5855253465,1782003.5205887253,-45.21287530406787,-67.09991102116281
115,2021-12-24,-1721,-23,35573.87945100775,-1797015.5855253465,1781980.5205887253,-45.24069338791479,-67.08884948479128
116,2021-12-23,-430,-2633,34172.95520929647,-1797445.5855253465,1779347.5205887253,-45.28990602986238,-67.10305061200746
117,2021-12-22,-7260,254,84556.4820908663,-1804705.5855253465,1779601.5205887253,-45.4012863318825,-67.05402415754742
118,2021-12-21,-3082,-5477,26746.106766896966,-1807787.5855253465,1774124.5205887253,-45.538453961840354,-67.06910817972323
119,2021-12-20,2541,-11864,76623.61768426427,-1805246.5855253465,1762260.5205887253,-45.69034225911029,-67.16191223021399
120,2021-12-19,8136,-8829,19041.604852000124,-1797110.5855253465,1753431.5205887253,-45.70482190055138,-67.2718966027259
121,2021-12-18,490,-3575,28290.429321107968,-1796620.5855253465,1749856.5205887253,-45.755461885036596,-67.29800486584348
122,2021-12-17,8147,-6591,29944.614014139428,-1788473.5855253465,1743265.5205887253,-45.73337519687828,-67.3937076191192
123,2021-12-16,13709,-9579,32308.627471228818,-1774764.5855253465,1733686.5205887253,-45.67080661567253,-67.54502058693176
124,2021-12-15,14559,-6338,31344.655334893072,-1760205.5855253465,1727348.5205887253,-45.539781002660455,-67.68103560621697
125,2021-12-14,7953,-3096,26857.801466165594,-1752252.5855253465,1724252.5205887253,-45.461455056232154,-67.75291744929433
126,2021-12-13,-2461,-10106,26173.17297535117,-1754713.5855253465,1714146.5205887253,-45.67002288477545,-67.80165376971513
127,2021-12-12,-11635,-8665,16161.586626371378,-1766348.5855253465,1705481.5205887253,-46.00438921051388,-67.780487224983
128,2021-12-11,-8533,-1481,5443.493614701753,-1774881.5855253465,1704000.5205887253,-46.167220939068805,-67.73356412400734
129,2021-12-10,-618,-10631,11643.277754395296,-1775499.5855253465,1693369.5205887253,-46.35629997958174,-67.79683296097576
130,2021-12-09,-5129,-13714,13893.542419369918,-1780628.5855253465,1679655.5205887253,-46.67144923532474,-67.8492179639533
131,2021-12-08,-9530,-8067,27017.90256370891,-1790158.5855253465,1671588.5205887253,-46.96170006022225,-67.83612837878164
132,2021-12-07,-8807,-2655,39347.09295313431,-1798965.5855253465,1668933.5205887253,-47.14735194827294,-67.79362624622232
133,2021-12-06,-5259,-5608,40501.94574924294,-1804224.5855253465,1663325.5205887253,-47.32685408073722,-67.79313725878109
134,2021-12-05,1924,-6037,34063.47394038323,-1802300.5855253465,1657288.5205887253,-47.400203680311975,-67.84358121854048
135,2021-12-04,10237,-1315,31251.365535595574,-1792063.5855253465,1655973.5205887253,-47.26022545506507,-67.92071811513028
136,2021-12-03,10812,3717,32219.122180584218,-1781251.5855253465,1659690.5205887253,-47.02329489497287,-67.97016917614812
137,2021-12-02,2709,-3127,26602.54128694799,-1778542.5855253465,1656563.5205887253,-47.033692736282305,-68.00785568613952
138,2021-12-01,-9131,-5692,22471.01698393052,-1787673.5855253465,1650871.5205887253,-47.27830350137848,-67.9819810760023
139,2021-11-30,-6416,316,25857.825897681207,-1794089.5855253465,1651187.5205887253,-47.37513396942895,-67.93680006485853
140,2021-11-29,3951,-1244,31792.151254574186,-1790138.5855253465,1649943.5205887253,-47.33370680149007,-67.97114770379203
141,2021-11-28,2196,-3445,27672.034081033522,-1787942.5855253465,1646498.5205887253,-47.35833735041509,-68.00732868143892
142,2021-11-27,-2567,-3621,24376.98664014421,-1790509.5855253465,1642877.5205887253,-47.46214208698094,-68.01246455365879
143,2021-11-26,-4992,-3004,26012.01276863702,-1795501.5855253465,1639873.5205887253,-47.59381834659844,-67.99731437223376
144,2021-11-25,-8477,1846,30696.961846790524,-1803978.5855253465,1641719.5205887253,-47.69608555318684,-67.92852707985084
145,2021-11-24,-1637,-6689,22996.815939660835,-1805615.5855253465,1635030.5205887253,-47.838364476777826,-67.95861453426737
146,2021-11-23,4366,-9823,21160.549408154,-1801249.5855253465,1625207.5205887253,-47.94111562550694,-68.04863069148973
147,2021-11-22,6274,-9792,28252.301450641855,-1794975.5855253465,1615415.5205887253,-48.013889848856664,-68.15136387853208
148,2021-11-21,1395,-3028,38135.40752014364,-1793580.5855253465,1612387.5205887253,-48.045190240592646,-68.17940890913687
149,2021-11-20,4310,297,39021.93397561347,-1789270.5855253465,1612684.5205887253,-47.97139842679125,-68.20692637139831
150,2021-11-19,3542,-2796,35746.75681733776,-1785728.5855253465,1609888.5205887253,-47.964380858683406,-68.24816295569828
151,2021-11-18,12066,-4044,35649.186401035964,-1773662.5855253465,1605844.5205887253,-47.84283325226329,-68.35496701371181
152,2021-11-17,17389,-1166,30164.709210831355,-1756273.5855253465,1604678.5205887253,-47.58256413537421,-68.47991722218009
153,2021-11-16,9820,10073,29591.95590939765,-1746453.5855253465,1614751.5205887253,-47.24387206239019,-68.48370275840182
154,2021-11-15,-8209,-141,30235.30303681242,-1754662.5855253465,1614610.5205887253,-47.380268714075626,-68.4293406419913
155,2021-11-14,5759,3067,26205.67537456375,-1748903.5855253465,1617677.5205887253,-47.23220383862627,-68.44905137837556
156,2021-11-13,-3551,-3952,26423.26139168067,-1752454.5855253465,1613725.5205887253,-47.359973048183456,-68.44969921029258
157,2021-11-12,-8538,-9147,27928.946426206883,-1760992.5855253465,1604578.5205887253,-47.66089219124627,-68.44862331449062
158,2021-11-11,-6727,-12780,28311.09078868655,-1767719.5855253465,1591798.5205887253,-47.99755392323423,-68.48152374084776
159,2021-11-10,-11483,-10882,15211.91982479224,-1779202.5855253465,1580916.5205887253,-48.37720006300708,-68.46959045062694
160,2021-11-09,-8861,-6601,13956.664584395947,-1788063.5855253465,1574315.5205887253,-48.63742580325509,-68.44886610545434
161,2021-11-08,-10456,-4171,22291.64249283591,-1798519.5855253465,1570144.5205887253,-48.878373104698426,-68.40206286946444
162,2021-11-07,-5071,-4426,29713.153978673057,-1803590.5855253465,1565718.5205887253,-49.03836175279421,-68.39365327014465
163,2021-11-06,3274,-3779,26086.266879672756,-1800316.5855253465,1561939.5205887253,-49.05536759434606,-68.43896579966884
164,2021-11-05,5551,-2203,30632.922381779954,-1794765.5855253465,1559736.5205887253,-49.00780887578324,-68.49055614035177
165,2021-11-04,3685,-2273,33479.50060722493,-1791080.5855253465,1557463.5205887253,-48.99087408262906,-68.52966230732328
166,2021-11-03,1440,-5104,31685.583750049645,-1789640.5855253465,1552359.5205887253,-49.06116927065323,-68.57024560887331
167,2021-11-02,-3214,-2931,33998.57132040977,-1792854.5855253465,1549428.5205887253,-49.16562648527174,-68.5655661330278
168,2021-11-01,-3353,-14,38341.77301404616,-1796207.5855253465,1549414.5205887253,-49.218837756826545,-68.54242112285962
169,2021-10-31,-2325,-7117,40778.17222243339,-1798532.5855253465,1542297.5205887253,-49.385886356012605,-68.56876294115885
170,2021-10-30,-4609,-9912,41784.16577146299,-1803141.5855253465,1532385.5205887253,-49.640718136809674,-68.59558080530091
171,2021-10-29,2402,-6732,31863.147618083494,-1800739.5855253465,1525653.5205887253,-49.72748905801348,-68.65220317353085
172,2021-10-28,1396,-4153,30579.05690066773,-1799343.5855253465,1521500.5205887253,-49.78259276352891,-68.68650676864365
173,2021-10-27,1340,-6140,30520.71145498093,-1798003.5855253465,1515360.5205887253,-49.87575293041852,-68.73211820037506
174,2021-10-26,6400,-8539,30846.103363163646,-1791603.5855253465,1506821.5205887253,-49.93461161291542,-68.82722955071391
175,2021-10-25,5614,-6287,25842.14960299007,-1785989.5855253465,1500534.5205887253,-49.96403701252359,-68.90355025473195
176,2021-10-24,-15,3176,23634.341375788816,-1786004.5855253465,1503710.5205887253,-49.904598880649544,-68.88474494278186
177,2021-10-23,-4464,13523,21919.025081240325,-1790468.5855253465,1517233.5205887253,-49.72223669867579,-68.77371425657664
178,2021-10-22,-2914,14963,23692.299215826155,-1793382.5855253465,1532196.5205887253,-49.49070758670146,-68.66468112230017
179,2021-10-21,1026,6229,31816.029309251317,-1792356.5855253465,1538425.5205887253,-49.35966336009998,-68.63473550630873
180,2021-10-20,3124,4000,34901.683778146195,-1789232.5855253465,1542425.5205887253,-49.236695403658715,-68.63253783236095
181,2021-10-19,3711,4904,35725.79211833269,-1785521.5855253465,1547329.5205887253,-49.087862038064024,-68.6288844686428
182,2021-10-18,2535,12314,35318.7471902686,-1782986.5855253465,1559643.5205887253,-48.82262534289112,-68.57237906767841
183,2021-10-17,2419,11567,24140.324615349597,-1780567.5855253465,1571210.5205887253,-48.57413666974319,-68.5191348281716
184,2021-10-16,1292,5692,15660.299530022845,-1779275.5855253465,1576902.5205887253,-48.45068101425088,-68.49347887771609
185,2021-10-15,822,4455,13377.782356207948,-1778453.5855253465,1581357.5205887253,-48.357285560631524,-68.47203306540253
186,2021-10-14,-5468,2427,13391.728432906508,-1783921.5855253465,1583784.5205887253,-48.400991025649155,-68.41985645896996
187,2021-10-13,-5899,3968,19366.152889157667,-1789820.5855253465,1587752.5205887253,-48.42371981847809,-68.3553492942029
188,2021-10-12,-310,2987,26352.84092328476,-1790130.5855253465,1590739.5205887253,-48.37518106826435,-68.33506913481747
189,2021-10-11,2801,-6219,28006.676625116677,-1787329.5855253465,1584520.5205887253,-48.44206313329013,-68.3920456086003
190,2021-10-10,2101,-13099,22813.980885273555,-1785228.5855253465,1571421.5205887253,-48.64462033259742,-68.48585011424866
191,2021-10-09,-6458,-10312,20035.878607012073,-1791686.5855253465,1561109.5205887253,-48.93412654464904,-68.50356734286082
192,2021-10-08,-9381,452,30131.61004445972,-1801067.5855253465,1561561.5205887253,-49.074059620116685,-68.43603933909182
193,2021-10-07,-6056,316,30137.405353560698,-1807123.5855253465,1561877.5205887253,-49.163496075587084,-68.39222821861122
194,2021-10-06,-10890,3892,24764.8554459083,-1818013.5855253465,1565769.5205887253,-49.263227905799894,-68.2934562156238
195,2021-10-05,-7133,6536,13833.974765947996,-1825146.5855253465,1572305.5205887253,-49.25615116681755,-68.20490361410104
196,2021-10-04,1996,-1031,4200.995754056442,-1823150.5855253465,1571274.5205887253,-49.24373358775265,-68.22491446726104
197,2021-10-03,1845,-3964,6310.548276780608,-1821305.5855253465,1567310.5205887253,-49.286612041637426,-68.26140482724635
198,2021-10-02,2176,-3904,10502.023298600017,-1819129.5855253465,1563406.5205887253,-49.323393146037,-68.29982121972907
199,2021-10-01,-1778,2640,14936.746061376274,-1820907.5855253465,1566046.5205887253,-49.303275241844105,-68.27171618885338
200,2021-09-30,-4957,-3375,11754.674861101137,-1825864.5855253465,1562671.5205887253,-49.441338580421316,-68.25738942400494
201,2021-09-29,-9885,-7692,13084.71474278205,-1835749.5855253465,1554979.5205887253,-49.73359031727343,-68.23413148728271
202,2021-09-28,-4250,-1088,22149.46937090254,-1839999.5855253465,1553891.5205887253,-49.81869226007321,-68.2108488827143
203,2021-09-27,4396,-1859,24959.784799584355,-1835603.5855253465,1552032.5205887253,-49.78494001138318,-68.25258568524961
204,2021-09-26,-4210,-3977,24872.421953416266,-1839813.5855253465,1548055.5205887253,-49.922080160334616,-68.24659703999669
205,2021-09-25,-8226,405,30102.722125887012,-1848039.5855253465,1548460.5205887253,-50.04057430057754,-68.18651969837875
206,2021-09-24,3971,-818,33920.28496983175,-1844068.5855253465,1547642.5205887253,-49.99479947729468,-68.2191989810594
207,2021-09-23,6832,-1471,32405.397240622755,-1837236.5855253465,1546171.5205887253,-49.91688886357841,-68.27576087282766
208,2021-09-22,787,1312,30950.39309867539,-1836449.5855253465,1547483.5205887253,-49.88084925026203,-68.27353456679722
209,2021-09-21,-2892,5538,29462.03227920528,-1839341.5855253465,1553021.5205887253,-49.824407780396314,-68.22059319047925
210,2021-09-20,-905,1812,25413.357826000512,-1840246.5855253465,1554833.5205887253,-49.805366239896884,-68.20355396948186
211,2021-09-19,4898,-5211,24270.570681205874,-1835348.5855253465,1549622.5205887253,-49.824910216875935,-68.26861238403373
212,2021-09-18,6945,-8331,27096.130868198852,-1828403.5855253465,1541291.5205887253,-49.870076721415955,-68.36640466983869
213,2021-09-17,8019,-12520,27810.827478571176,-1820384.5855253465,1528771.5205887253,-49.97622838003327,-68.49636813753253
214,2021-09-16,10673,-12325,17447.625033703676,-1809711.5855253465,1516446.5205887253,-50.0386996385505,-68.64370483051387
215,2021-09-15,13552,-10974,19309.637829406416,-1796159.5855253465,1505472.5205887253,-50.03154366250354,-68.80324316995501
216,2021-09-14,8326,-9670,30593.25394318399,-1787833.5855253465,1495802.5205887253,-50.08224448044576,-68.9184343258993
217,2021-09-13,8117,-9897,28052.74787459779,-1779716.5855253465,1485905.5205887253,-50.14111247034532,-69.03345052974699
218,2021-09-12,5265,-2287,31334.726637538304,-1774451.5855253465,1483618.5205887253,-50.10101286517825,-69.08381043992235
219,2021-09-11,812,1513,31797.143354261698,-1773639.5855253465,1485131.5205887253,-50.05936362979423,-69.08062660590475
220,2021-09-10,851,-1353,30138.13046758957,-1772788.5855253465,1483778.5205887253,-50.071533196331025,-69.09453609864504
221,2021-09-09,-1086,-1897,31288.268967590193,-1773874.5855253465,1481881.5205887253,-50.124871000413194,-69.09804540472078
222,2021-09-08,-1826,-384,30246.386979979732,-1775700.5855253465,1481497.5205887253,-50.16117700933101,-69.08747756599516
223,2021-09-07,-2164,2766,30286.482678945114,-1777864.5855253465,1484263.5205887253,-50.14293069099103,-69.05607618181186
224,2021-09-06,5373,1613,32165.04987414715,-1772491.5855253465,1485876.5205887253,-50.02695650722915,-69.08429850979307
225,2021-09-05,217,1652,29171.929044816996,-1772274.5855253465,1487528.5205887253,-49.99215490535859,-69.07611002522401
226,2021-09-04,-174,-1015,27509.036651339375,-1772448.5855253465,1486513.5205887253,-50.01418142379892,-69.08085703105156
227,2021-09-03,7301,-4596,28538.516599282186,-1765147.5855253465,1481917.5205887253,-49.98509185506981,-69.1590144023299
228,2021-09-02,2981,-900,29821.62874305727,-1762166.5855253465,1481017.5205887253,-49.954539429423484,-69.18517801729315
