,date,dx,dy,distance,x,y,lon,lat
35,2022-03-17,1413,-5366,36251.60552601239,-2161504.7726200116,1604916.3587515245,-53.406129583998364,-65.60563120827344
36,2022-03-16,4999,-3641,38602.295902797436,-2156505.7726200116,1601275.3587515245,-53.40491779492147,-65.66252591214003
37,2022-03-15,8319,-2438,89789.74689898784,-2148186.7726200116,1598837.3587515245,-53.34068631272255,-65.73732084777107
38,2022-03-14,7573,3953,35828.276410129554,-2140613.7726200116,1602790.3587515245,-53.175867071718095,-65.77138875996481
39,2022-03-13,6455,4431,114500.60214876685,-2134158.7726200116,1607221.3587515245,-53.01682977634365,-65.79439205540305
40,2022-03-12,5198,1833,114692.45662197322,-2128960.7726200116,1609054.3587515245,-52.918254958025514,-65.82240250261295
41,2022-03-11,3610,-147,113704.571624186,-2125350.7726200116,1608907.3587515245,-52.87399021608386,-65.8496962882012
42,2022-03-10,1303,-2822,111902.12293278908,-2124047.7726200116,1606085.3587515245,-52.90548044897724,-65.87491000874408
43,2022-03-09,-898,-3441,108795.79873494268,-2124945.7726200116,1602644.3587515245,-52.97622524085045,-65.88738935322067
44,2022-03-08,16,-744,106157.616778549,-2124929.7726200116,1601900.3587515245,-52.98880715304672,-65.89162587099499
45,2022-03-07,-435,-1007,33656.30897984703,-2125364.7726200116,1600893.3587515245,-53.01176059761078,-65.8940040088952
46,2022-03-06,-1628,-3317,32566.075524167893,-2126992.7726200116,1597576.3587515245,-53.08992369038669,-65.90037489041218
47,2022-03-05,-2662,-5813,28924.92481782384,-2129654.7726200116,1591763.3587515245,-53.22453657665702,-65.9128368852529
48,2022-03-04,-2376,-4611,22629.093926738722,-2132030.7726200116,1587152.3587515245,-53.334815909870976,-65.92067531665434
49,2022-03-03,-1574,-2260,17640.955802443135,-2133604.7726200116,1584892.3587515245,-53.39415706613076,-65.92146186773986
50,2022-03-02,9512,-3932,15205.912166559707,-2124092.7726200116,1580960.3587515245,-53.33972269698954,-66.01321517116695
51,2022-03-01,16262,-6180,15540.873673388154,-2107830.7726200116,1574780.3587515245,-53.236242729551165,-66.16700922425603
52,2022-02-28,8267,-5640,27478.346709497786,-2099563.7726200116,1569140.3587515245,-53.22685033323232,-66.25889618463805
53,2022-02-27,2328,-2442,25930.751625151024,-2097235.7726200116,1566698.3587515245,-53.23915991795414,-66.289464774325
54,2022-02-26,1037,1779,121602.53203369232,-2096198.7726200116,1568477.3587515245,-53.194386650976575,-66.287308083853
55,2022-02-25,1785,3647,38664.05441190174,-2094413.7726200116,1572124.3587515245,-53.10710306706986,-66.2803358157355
56,2022-02-24,4508,6570,71149.92275780995,-2089905.7726200116,1578694.3587515245,-52.93295801422532,-66.27711142925124
57,2022-02-23,1454,3839,71269.80252701159,-2088451.7726200116,1582533.3587515245,-52.84681351153766,-66.26648206741794
58,2022-02-22,972,1967,48123.08442731402,-2087479.7726200116,1584500.3587515245,-52.79970446107821,-66.26267636026733
59,2022-02-21,8111,1084,19303.294544691093,-2079368.7726200116,1585584.3587515245,-52.673335307228804,-66.31596167164132
60,2022-02-20,4607,-950,15662.910268233909,-2074761.7726200116,1584634.3587515245,-52.628606764280015,-66.35490729463511
61,2022-02-19,2945,-5475,13691.893861324908,-2071816.7726200116,1579159.3587515245,-52.68498975917061,-66.40692974068816
62,2022-02-18,7716,-4752,8389.344882881773,-2064100.7726200116,1574407.3587515245,-52.66516852559604,-66.48976327771541
63,2022-02-17,7091,-819,10190.172054428882,-2057009.7726200116,1573588.3587515245,-52.5844351478599,-66.54608813822618
64,2022-02-16,2753,1384,16890.87561040852,-2054256.7726200116,1574972.3587515245,-52.52307974177883,-66.55843374107705
65,2022-02-15,2759,130,19846.77316639193,-2051497.7726200116,1575102.3587515245,-52.48360710214528,-66.57781088893326
66,2022-02-14,4948,-1228,22579.649700475635,-2046549.7726200116,1573874.3587515245,-52.438350843351955,-66.62071430626969
67,2022-02-13,6886,-1935,27302.30357686297,-2039663.7726200116,1571939.3587515245,-52.37907881234378,-66.68165858049058
68,2022-02-12,5767,-2868,27254.52057707966,-2033896.7726200116,1569071.3587515245,-52.35122654704574,-66.73967215389212
69,2022-02-11,1587,-2049,21712.287414521812,-2032309.7726200116,1567022.3587515245,-52.365804875990634,-66.76269884438975
70,2022-02-10,-2649,-1287,41578.00577714389,-2034958.7726200116,1565735.3587515245,-52.42464333707585,-66.75064129637414
71,2022-02-09,-1530,-5809,39093.76834546483,-2036488.7726200116,1559926.3587515245,-52.548311466065385,-66.77197594883341
72,2022-02-08,-11073,-1474,38818.04425822583,-2047561.7726200116,1558452.3587515245,-52.724296303082845,-66.69938463448607
73,2022-02-07,-10062,-1567,28985.72759760788,-2057623.7726200116,1556885.3587515245,-52.887306328594484,-66.63448179551688
74,2022-02-06,-4520,-2431,21381.46770358311,-2062143.7726200116,1554454.3587515245,-52.9908290333962,-66.61481243803402
75,2022-02-05,-2455,-1984,20167.727776101758,-2064598.7726200116,1552470.3587515245,-53.058747238023,-66.60775973510859
76,2022-02-04,5757,-1880,20628.984633815387,-2058841.7726200116,1550590.3587515245,-53.01523600686374,-66.66038302222552
77,2022-02-03,13448,-3040,25231.305241313326,-2045393.7726200116,1547550.3587515245,-52.88875395818157,-66.77575012492099
78,2022-02-02,8566,-5284,36746.30928962735,-2036827.7726200116,1542266.3587515245,-52.86734553640706,-66.86772581247628
79,2022-02-01,-2662,-4830,50547.494022036495,-2039489.7726200116,1537436.3587515245,-52.98977750696408,-66.87495542669464
80,2022-01-31,-16713,4876,37598.977091292094,-2056202.7726200116,1542312.3587515245,-53.127244119919226,-66.7254219333852
81,2022-01-30,-5446,1911,38184.27681492088,-2061648.7726200116,1544223.3587515245,-53.16592707973955,-66.67488485936381
82,2022-01-29,-8089,-187,29348.260883218794,-2069737.7726200116,1544036.3587515245,-53.27684831906404,-66.61641733645932
83,2022-01-28,-1581,-499,27236.980700873264,-2071318.7726200116,1543537.3587515245,-53.306687913645675,-66.607516689141
84,2022-01-27,12951,-1,27549.42825289435,-2058367.7726200116,1543536.3587515245,-53.13436870231192,-66.70277586355839
85,2022-01-26,9890,0,31438.787535738662,-2048477.7726200116,1543536.3587515245,-53.001826179815396,-66.77536018741901
86,2022-01-25,-1234,-2135,37275.378250003654,-2049711.7726200116,1541401.3587515245,-53.05651084544594,-66.77809709630567
87,2022-01-24,-1925,-2045,38085.30311234282,-2051636.7726200116,1539356.3587515245,-53.11886571410926,-66.77524247904275
88,2022-01-23,-3482,-1016,38230.74489825087,-2055118.7726200116,1538340.3587515245,-53.183645743074905,-66.75525484210173
89,2022-01-22,-2859,-3363,35370.48513035061,-2057977.7726200116,1534977.3587515245,-53.28196370354863,-66.75270893385273
90,2022-01-21,-1132,-1864,30987.444369479326,-2059109.7726200116,1533113.3587515245,-53.33041650572568,-66.75460143546523
91,2022-01-20,305,-2890,28807.84534645875,-2058804.7726200116,1530223.3587515245,-53.37812355185609,-66.77268484193394
92,2022-01-19,1495,-3569,26621.785809585814,-2057309.7726200116,1526654.3587515245,-53.42224098717615,-66.80323909570377
93,2022-01-18,6235,-5581,24909.619186697753,-2051074.7726200116,1521073.3587515245,-53.43943498498056,-66.87973082362792
94,2022-01-17,6632,-8351,26703.819850331907,-2044442.7726200116,1512722.3587515245,-53.50155224790246,-66.97426723447842
95,2022-01-16,3294,-9950,30685.441753597515,-2041148.7726200116,1502772.3587515245,-53.63806819785923,-67.052812686778
96,2022-01-15,5323,-4420,28545.622102021356,-2035825.7726200116,1498352.3587515245,-53.64721301756947,-67.11619019089045
97,2022-01-14,9213,91,25195.322452046832,-2026612.7726200116,1498443.3587515245,-53.52140242677963,-67.18371567717439
98,2022-01-13,2817,3344,17541.152694941746,-2023795.7726200116,1501787.3587515245,-53.42219508811722,-67.18622232026627
99,2022-01-12,5214,2758,13223.372733647127,-2018581.7726200116,1504545.3587515245,-53.301078828478076,-67.20950516591608
100,2022-01-11,-315,4643,7537.7487972908275,-2018896.7726200116,1509188.3587515245,-53.22073827414155,-67.18171042721977
101,2022-01-10,-7640,8133,5406.855563666749,-2026536.7726200116,1517321.3587515245,-53.17683697929158,-67.08088192299796
102,2022-01-09,-8283,4245,14788.45233858683,-2034819.7726200116,1521566.3587515245,-53.21215790983465,-66.99668606660637
103,2022-01-08,-5800,-2233,24093.335122970828,-2040619.7726200116,1519333.3587515245,-53.330655707069624,-66.96627959148547
104,2022-01-07,-2142,-4129,28541.941263402565,-2042761.7726200116,1515204.3587515245,-53.43408064878926,-66.97310398710502
105,2022-01-06,-1822,-3024,29607.0150973012,-2044583.7726200116,1512180.3587515245,-53.51325833083493,-66.97618518240384
106,2022-01-05,-294,32,30484.551708376875,-2044877.7726200116,1512212.3587515245,-53.516617186723366,-66.97384117454659
107,2022-01-04,-1924,7637,30195.514967997322,-2046801.7726200116,1519849.3587515245,-53.404326458134136,-66.91792203791985
108,2022-01-03,-2518,15172,30116.332426470442,-2049319.7726200116,1535021.3587515245,-53.1653412313796,-66.81613381930754
109,2022-01-02,-5872,16063,36476.93390970979,-2055191.7726200116,1551084.3587515245,-52.95759221531769,-66.68441464046448
110,2022-01-01,-6802,9160,27175.202625181424,-2061993.7726200116,1560244.3587515245,-52.88637913325873,-66.58386547178726
111,2021-12-31,-3215,5084,15885.192543484973,-2065208.7726200116,1565328.3587515245,-52.839632756739476,-66.53213609084064
112,2021-12-30,3748,2757,10201.064897585919,-2061460.7726200116,1568085.3587515245,-52.74094636236576,-66.54423935209523
113,2021-12-29,3434,4443,12576.411777304113,-2058026.7726200116,1572528.3587515245,-52.61672876212643,-66.54458079504333
114,2021-12-28,3069,-637,15747.786271223586,-2054957.7726200116,1571891.3587515245,-52.58667327226198,-66.5705267312547
115,2021-12-27,5491,-5707,18762.81959947943,-2049466.7726200116,1566184.3587515245,-52.61325776257758,-66.64241984864415
116,2021-12-26,972,-2683,24702.582452658164,-2048494.7726200116,1563501.3587515245,-52.64753313543801,-66.66446727250697
117,2021-12-25,-2699,-1298,26291.089728248564,-2051193.7726200116,1562203.3587515245,-52.706850774576786,-66.65198473264248
118,2021-12-24,-3239,-1243,24157.086023631688,-2054432.7726200116,1560960.3587515245,-52.77238904083048,-66.63522270443278
119,2021-12-23,1655,-7200,21717.33619162629,-2052777.7726200116,1553760.3587515245,-52.87769280079183,-66.68728216366192
120,2021-12-22,-76,-8059,27098.510934439706,-2052853.7726200116,1545701.3587515245,-53.02198997763451,-66.73130942550064
121,2021-12-21,985,-8066,32767.515134335546,-2051868.7726200116,1537635.3587515245,-53.152737905500906,-66.78301718589148
122,2021-12-20,4181,-8944,36734.1272515861,-2047687.7726200116,1528691.3587515245,-53.25699980986109,-66.86293051528138
123,2021-12-19,8199,-5766,33580.4352849263,-2039488.7726200116,1522925.3587515245,-53.25059775441233,-66.9548950876459
124,2021-12-18,9184,-3691,28868.205404155084,-2030304.7726200116,1519234.3587515245,-53.19326356481397,-67.04268265504136
125,2021-12-17,4721,-7409,19012.394921855433,-2025583.7726200116,1511825.3587515245,-53.263618428906334,-67.11807925494594
126,2021-12-16,9108,-7286,12112.107766249863,-2016475.7726200116,1504539.3587515245,-53.27252658473269,-67.22502540646344
127,2021-12-15,12527,-6560,6345.522529132854,-2003948.7726200116,1497979.3587515245,-53.2213784746595,-67.35309297158479
128,2021-12-14,7210,-7052,15551.442689566507,-1996738.7726200116,1490927.3587515245,-53.25199338637272,-67.44476991747774
129,2021-12-13,2398,-8641,25586.434933569217,-1994340.7726200116,1482286.3587515245,-53.37856045560624,-67.5097379131679
130,2021-12-12,1488,-8984,33892.69926004266,-1992852.7726200116,1473302.3587515245,-53.524737806008204,-67.56974883653832
131,2021-12-11,848,-3532,33380.54696843276,-1992004.7726200116,1469770.3587515245,-53.57880425269252,-67.5952395706828
132,2021-12-10,1558,-7088,31405.37452948649,-1990446.7726200116,1462682.3587515245,-53.689646293436844,-67.64526776711561
133,2021-12-09,1929,-9254,28321.692548390838,-1988517.7726200116,1453428.3587515245,-53.836541527779836,-67.70967150524352
134,2021-12-08,-2747,-7024,26733.40786986811,-1991264.7726200116,1446404.3587515245,-54.006294018592286,-67.72723504873078
135,2021-12-07,-7488,-3213,23503.596993462845,-1998752.7726200116,1443191.3587515245,-54.16898483400297,-67.68892142077105
136,2021-12-06,-3920,-2631,16686.149441253034,-2002672.7726200116,1440560.3587515245,-54.271822209588805,-67.67387121985966
137,2021-12-05,4375,-6286,14188.071090795616,-1998297.7726200116,1434274.3587515245,-54.331178753202686,-67.74005689132304
138,2021-12-04,6150,-3069,21440.910724296555,-1992147.7726200116,1431205.3587515245,-54.30565327311757,-67.80224505167678
139,2021-12-03,4565,-1027,28169.213889541534,-1987582.7726200116,1430178.3587515245,-54.262846581374966,-67.84170478232437
140,2021-12-02,3306,-2658,32496.586684923517,-1984276.7726200116,1427520.3587515245,-54.26815758775971,-67.88052027952047
141,2021-12-01,3977,-3837,36722.006983814754,-1980299.7726200116,1423683.3587515245,-54.28676753430353,-67.93063113786411
142,2021-11-30,-1953,-1917,37183.75668795981,-1982252.7726200116,1421766.3587515245,-54.3501022691791,-67.92634117025057
143,2021-11-29,4875,1509,39919.79963481383,-1977377.7726200116,1423275.3587515245,-54.254445974801286,-67.95454686926826
144,2021-11-28,11643,-1592,35409.57721910814,-1965734.7726200116,1421683.3587515245,-54.124321820644404,-68.04957993155509
145,2021-11-27,10839,-7178,30194.036529267403,-1954895.7726200116,1414505.3587515245,-54.111601752731104,-68.16855470717266
146,2021-11-26,3559,-4868,27616.758293155697,-1951336.7726200116,1409637.3587515245,-54.15581405355924,-68.2210889359725
147,2021-11-25,-3608,-959,22928.91058274485,-1954944.7726200116,1408678.3587515245,-54.22453661660083,-68.19943174224957
148,2021-11-24,-1585,-3676,21793.179847120035,-1956529.7726200116,1405002.3587515245,-54.31751841717501,-68.20730696974215
149,2021-11-23,3611,-4952,18247.905986028203,-1952918.7726200116,1400050.3587515245,-54.36320513691168,-68.26061132540178
150,2021-11-22,3967,-5257,13222.938180509886,-1948951.7726200116,1394793.3587515245,-54.41008991979994,-68.31817291422422
151,2021-11-21,5616,-2355,9517.000978885404,-1943335.7726200116,1392438.3587515245,-54.37765644545894,-68.37253260977366
152,2021-11-20,-2312,4931,12251.966627950365,-1945647.7726200116,1397369.3587515245,-54.31399286613794,-68.32901639400136
153,2021-11-19,8329,-744,13561.198116087762,-1937318.7726200116,1396625.3587515245,-54.21192785114605,-68.39489346757567
154,2021-11-18,8762,2020,19538.42285827783,-1928556.7726200116,1398645.3587515245,-54.049287678853055,-68.44905953866215
155,2021-11-17,15759,-2850,28263.58964806527,-1912797.7726200116,1395795.3587515245,-53.881246364649044,-68.58105281369772
156,2021-11-16,8365,-155,21683.87331174005,-1904432.7726200116,1395640.3587515245,-53.764628918057184,-68.64368521090313
157,2021-11-15,4934,-3303,14136.142363704765,-1899498.7726200116,1392337.3587515245,-53.758490475911174,-68.69797000111396
158,2021-11-14,4670,508,8199.242962559849,-1894828.7726200116,1392845.3587515245,-53.68124324374253,-68.72966707195727
159,2021-11-13,398,-8704,5418.5012037439565,-1894430.7726200116,1384141.3587515245,-53.84675088352385,-68.77967997881623
160,2021-11-12,-6023,-11538,4186.752959886903,-1900453.7726200116,1372603.3587515245,-54.1612887785698,-68.79713902371648
161,2021-11-11,-6027,-10800,17200.918747015356,-1906480.7726200116,1361803.3587515245,-54.4616977824067,-68.80999659269507
162,2021-11-10,-5104,-9386,29564.444118003117,-1911584.7726200116,1352417.3587515245,-54.72116987561614,-68.82169157248399
163,2021-11-09,-4230,-894,32387.40996648574,-1915814.7726200116,1351523.3587515245,-54.79870795517887,-68.79480318035186
164,2021-11-08,-907,-1595,34232.92358824268,-1916721.7726200116,1349928.3587515245,-54.843338739757705,-68.79642795761053
165,2021-11-07,472,-1624,33654.04913115349,-1916249.7726200116,1348304.3587515245,-54.8691606990948,-68.80851177004618
166,2021-11-06,4748,-3031,32159.93526556662,-1911501.7726200116,1345273.3587515245,-54.862950715039084,-68.85999286137513
167,2021-11-05,5480,-2954,26691.07387134065,-1906021.7726200116,1342319.3587515245,-54.84480749948446,-68.91653877604988
168,2021-11-04,2932,-661,20924.84116747914,-1903089.7726200116,1341658.3587515245,-54.816564212566206,-68.9419448866685
169,2021-11-03,1362,-2811,18752.227074904986,-1901727.7726200116,1338847.3587515245,-54.85382989138483,-68.96693714255409
170,2021-11-02,-1531,-2486,15640.96449902609,-1903258.7726200116,1336361.3587515245,-54.92562585784845,-68.96855972061631
171,2021-11-01,-1670,-1946,14552.522686769124,-1904928.7726200116,1334415.3587515245,-54.98850022041319,-68.96627407889105
172,2021-10-31,-664,-9648,14437.252682394721,-1905592.7726200116,1324767.3587515245,-55.19298826921608,-69.01179320126312
173,2021-10-30,-4944,-10350,12042.5855936459,-1910536.7726200116,1314417.3587515245,-55.47267849211857,-69.02844650194116
174,2021-10-29,-152,-5994,20263.928157333095,-1910688.7726200116,1308423.3587515245,-55.59698980692522,-69.05832195524405
175,2021-10-28,4698,-5101,24178.559825861965,-1905990.7726200116,1303322.3587515245,-55.63555933416967,-69.12012055514703
176,2021-10-27,2824,-4027,25418.371069256067,-1903166.7726200116,1299295.3587515245,-55.67857669148172,-69.16221498266778
177,2021-10-26,6273,-5418,27906.48458516426,-1896893.7726200116,1293877.3587515245,-55.70197561304998,-69.237512636666
178,2021-10-25,4940,-2835,30968.294187730666,-1891953.7726200116,1291042.3587515245,-55.690928224265335,-69.28942642259365
179,2021-10-24,1271,678,28156.396763006014,-1890682.7726200116,1291720.3587515245,-55.658988984226674,-69.29552710061898
180,2021-10-23,-2696,6384,28971.70303843148,-1893378.7726200116,1298104.3587515245,-55.565385082056174,-69.24222447386335
181,2021-10-22,-1381,7943,27397.077281235004,-1894759.7726200116,1306047.3587515245,-55.4217206129112,-69.19067943639041
182,2021-10-21,1006,2511,19489.58658129605,-1893753.7726200116,1308558.3587515245,-55.35604908265681,-69.18520908293031
183,2021-10-20,1492,828,16943.36136002756,-1892261.7726200116,1309386.3587515245,-55.317969377143584,-69.19212380449987
184,2021-10-19,1804,1053,16167.613965663539,-1890457.7726200116,1310439.3587515245,-55.270831705413684,-69.20020189088115
185,2021-10-18,265,4331,15380.094395841035,-1890192.7726200116,1314770.3587515245,-55.1785004828189,-69.17960616937387
186,2021-10-17,1186,4523,11250.072801997092,-1889006.7726200116,1319293.3587515245,-55.069326885578974,-69.16485508568769
187,2021-10-16,5934,-3215,7705.708503914034,-1883072.7726200116,1316078.3587515245,-55.05032513348959,-69.2261663980891
188,2021-10-15,9515,-8097,14107.677945847496,-1873557.7726200116,1307981.3587515245,-55.080064797783805,-69.33986531164838
189,2021-10-14,6406,-6647,26599.247961037116,-1867151.7726200116,1301334.3587515245,-55.124957632331345,-69.4226492600413
190,2021-10-13,1931,-1607,35806.02503244455,-1865220.7726200116,1299727.3587515245,-55.130357581370134,-69.4455263582636
191,2021-10-12,1224,555,38315.6681327748,-1863996.7726200116,1300282.3587515245,-55.101236462020246,-69.45180192530857
192,2021-10-11,3398,-3440,38867.638024915635,-1860598.7726200116,1296842.3587515245,-55.123399170211,-69.49525726633615
193,2021-10-10,9827,-11077,41331.5718697077,-1850771.7726200116,1285765.3587515245,-55.21157715474352,-69.62678044795298
194,2021-10-09,7767,-6196,28405.08411616518,-1843004.7726200116,1279569.3587515245,-55.22835772014503,-69.71735542325361
195,2021-10-08,7964,-2558,18788.00414036022,-1835040.7726200116,1277011.3587515245,-55.16580677489958,-69.79043072816457
196,2021-10-07,3305,1024,13333.588083410386,-1831735.7726200116,1278035.3587515245,-55.095817764665036,-69.80985232766179
197,2021-10-06,-3212,4471,14170.255412586956,-1834947.7726200116,1282506.3587515245,-55.0490133700979,-69.76241362096299
198,2021-10-05,-5120,4297,18753.615102438616,-1840067.7726200116,1286803.3587515245,-55.033986757210414,-69.7015873475371
199,2021-10-04,-2234,-1001,24080.87623109046,-1842301.7726200116,1285802.3587515245,-55.087558140975744,-69.69009376082585
200,2021-10-03,5490,-4036,23941.05556939336,-1836811.7726200116,1281766.3587515245,-55.09184474123789,-69.75232384818797
201,2021-10-02,7449,-5380,18350.80858790088,-1829362.7726200116,1276386.3587515245,-55.09567693821316,-69.83624709561573
202,2021-10-01,5023,-651,12916.418660424888,-1824339.7726200116,1275735.3587515245,-55.035442806305255,-69.8772633987045
203,2021-09-30,4522,-3646,14464.301758920534,-1819817.7726200116,1272089.3587515245,-55.045674449562036,-69.93019071565286
204,2021-09-29,9039,-4834,15223.119948368492,-1810778.7726200116,1267255.3587515245,-55.01413405165464,-70.02313227696081
205,2021-09-28,7397,2182,22124.890261690853,-1803381.7726200116,1269437.3587515245,-54.85750104841038,-70.06696989907316
206,2021-09-27,3853,-1308,29785.42693527566,-1799528.7726200116,1268129.3587515245,-54.82761644985252,-70.10260861476684
207,2021-09-26,314,-4787,29062.563735479962,-1799214.7726200116,1263342.3587515245,-54.924882532335346,-70.13009901472508
208,2021-09-25,-7548,1335,28587.562331322017,-1806762.7726200116,1264677.3587515245,-55.00918406223483,-70.06667281527466
209,2021-09-24,-1666,1096,25895.963375874126,-1808428.7726200116,1265773.3587515245,-55.01067572231083,-70.04847183791084
210,2021-09-23,11663,-1380,24290.90314396118,-1796765.7726200116,1264393.3587515245,-54.865750855555426,-70.14287269711639
211,2021-09-22,13527,2938,26106.00812947088,-1783238.7726200116,1267331.3587515245,-54.59894271159969,-70.22821030312726
212,2021-09-21,267,3741,12836.867064539472,-1782971.7726200116,1271072.3587515245,-54.515104517263666,-70.21039267665054
213,2021-09-20,-1020,1073,13834.145538186945,-1783991.7726200116,1272145.3587515245,-54.50774059868895,-70.1971245843338
214,2021-09-19,3850,-5268,15239.274467494677,-1780141.7726200116,1266877.3587515245,-54.56160032967533,-70.25365034538599
215,2021-09-18,6773,-7939,9713.303532146816,-1773368.7726200116,1258938.3587515245,-54.62854491783469,-70.3460200342425
216,2021-09-17,9129,-10862,6418.910685986154,-1764239.7726200116,1248076.3587515245,-54.72326146507754,-70.47130758860375
217,2021-09-16,10129,-10669,17876.04562295545,-1754110.7726200116,1237407.3587515245,-54.79960030741621,-70.60295820196241
218,2021-09-15,16341,-9135,31969.597493814003,-1737769.7726200116,1228272.3587515245,-54.74696337352421,-70.77279192339081
219,2021-09-14,20219,-11033,38109.59730569605,-1717550.7726200116,1217239.3587515245,-54.67455246926982,-70.9814251830016
220,2021-09-13,16316,-10104,16535.835027745,-1701234.7726200116,1207135.3587515245,-54.641850999226655,-71.15605190824128
221,2021-09-12,5726,-2180,9167.057796004083,-1695508.7726200116,1204955.3587515245,-54.59955112320609,-71.21011431123765
222,2021-09-11,-72,1798,13999.612464282134,-1695580.7726200116,1206753.3587515245,-54.560350729611216,-71.20008086319596
223,2021-09-10,6587,2139,14307.422429527684,-1688993.7726200116,1208892.3587515245,-54.406917672251964,-71.237624537137
224,2021-09-09,5692,2268,21229.337067747187,-1683301.7726200116,1211160.3587515245,-54.264429672502736,-71.26772208380513
225,2021-09-08,208,2844,27336.45036924449,-1683093.7726200116,1214004.3587515245,-54.19733870288517,-71.25410859233573
226,2021-09-07,-2084,2898,28519.441504905004,-1685177.7726200116,1216902.3587515245,-54.16615649086335,-71.22324753085007
227,2021-09-06,4019,739,27948.80751500236,-1681158.7726200116,1217641.3587515245,-54.08467625789623,-71.24898357956337
228,2021-09-05,-977,620,31825.86877325567,-1682135.7726200116,1218261.3587515245,-54.08663403590984,-71.238456592511
