,date,dx,dy,distance,x,y,lon,lat
233,2021-08-20,979,-1941,30709.53146855579,-627616.5447804562,1991680.0043517007,-17.49063857046238,-71.13570634073051
234,2021-08-19,2760,-920,28969.700193792738,-624856.5447804562,1990760.0043517007,-17.425945969210396,-71.15125513606009
235,2021-08-18,4243,-2567,28755.863651257914,-620613.5447804562,1988193.0043517007,-17.335729741123874,-71.18514068620942
236,2021-08-17,8241,-741,27967.27593563875,-612372.5447804562,1987452.0043517007,-17.12508117219017,-71.21384346685538
237,2021-08-16,7348,3597,31985.139683252764,-605024.5447804562,1991049.0043517007,-16.902571357752887,-71.20208912344029
238,2021-08-15,7693,7291,39644.29402604273,-597331.5447804562,1998340.0043517007,-16.64213484095687,-71.15869110381684
239,2021-08-14,12868,15489,38782.3817646714,-584463.5447804562,2013829.0043517007,-16.184050354191935,-71.05638637270187
240,2021-08-13,12632,16201,18855.494566311332,-571831.5447804562,2030030.0043517007,-15.731798387683572,-70.9460244866635
241,2021-08-12,15644,12713,4982.823918930814,-556187.5447804562,2042743.0043517007,-15.230988606079597,-70.87237790820882
242,2021-08-11,22603,22603,21868.086174134674,-533584.5447804562,2065346.0043517007,-14.485691277243328,-70.72597838388005
243,2021-08-10,12518,18733,35388.90196530254,-521066.5447804562,2084079.0043517007,-14.037454245973215,-70.58848342783341
244,2021-08-09,16232,21343,15389.699405073803,-504834.5447804562,2105422.0043517007,-13.483722937527869,-70.43455635834829
245,2021-08-08,10932,14513,17837.490704367836,-493902.5447804562,2119935.0043517007,-13.11482383011687,-70.32860823249526
246,2021-08-07,16114,11252,31512.078238054393,-477788.5447804562,2131187.0043517007,-12.636144428746267,-70.26126161411585
247,2021-08-06,10664,15231,33185.7479880032,-467124.5447804562,2146418.0043517007,-12.277821839674598,-70.14649280933482
248,2021-08-05,2335,1966,24769.13993602675,-464789.5447804562,2148384.0043517007,-12.207451707721233,-70.1334725511884
249,2021-08-04,2088,-1242,22266.04576025949,-462701.5447804562,2147142.0043517007,-12.161066794323045,-70.14857945787567
250,2021-08-03,3129,2183,20290.73420074365,-459572.5447804562,2149325.0043517007,-12.06934136460805,-70.13508885158626
251,2021-08-02,4771,1823,17020.071177371883,-454801.5447804562,2151148.0043517007,-11.937829133403868,-70.12786809535855
252,2021-08-01,13933,-8545,12351.71617581074,-440868.5447804562,2142603.0043517007,-11.62707665166899,-70.23020612390239
253,2021-07-31,19441,2806,7146.31781444192,-421427.5447804562,2145409.0043517007,-11.113244163618118,-70.24008127411044
254,2021-07-30,5301,2206,21527.965942919414,-416126.5447804562,2147615.0043517007,-10.965868775886781,-70.22958268592834
255,2021-07-29,2069,1593,26497.96609965221,-414057.5447804562,2149208.0043517007,-10.904763649342774,-70.21888789326535
256,2021-07-28,2886,1480,28498.41137949021,-411171.5447804562,2150688.0043517007,-10.823283731313879,-70.2105851847412
257,2021-07-27,7982,2383,31403.095006680516,-403189.5447804562,2153071.0043517007,-10.606511319744786,-70.202758001059
258,2021-07-26,15429,7389,39521.744789841185,-387760.5447804562,2160460.0043517007,-10.175142726073794,-70.16181360121476
259,2021-07-25,17237,3890,55869.42571229367,-370523.5447804562,2164350.0043517007,-9.714516899776598,-70.15401040907423
260,2021-07-24,10421,4004,72178.59453391802,-360102.5447804562,2168354.0043517007,-9.429159206581078,-70.13378452336444
261,2021-07-23,12500,2497,61794.40815131586,-347602.5447804562,2170851.0043517007,-9.09713203291668,-70.12965487732649
262,2021-07-22,21384,8500,51585.89567879851,-326218.5447804562,2179351.0043517007,-8.513175221220985,-70.08284886490127
263,2021-07-21,10905,13183,33825.03178948322,-315313.5447804562,2192534.0043517007,-8.18373189352041,-69.97820515492731
264,2021-07-20,-2174,10253,19052.638393674282,-317487.5447804562,2202787.0043517007,-8.201556614394258,-69.88269490390738
265,2021-07-19,-2964,164,8924.644113205422,-320451.5447804562,2202951.0043517007,-8.276461000695708,-69.87733312826647
266,2021-07-18,247,-8803,9734.24531105152,-320204.5447804562,2194148.0043517007,-8.302888432389997,-69.95721431643334
267,2021-07-17,9644,-6715,17942.641051112747,-310560.5447804562,2187433.0043517007,-8.080557473852505,-70.03045643886588
268,2021-07-16,8345,-4042,24735.2865219844,-302215.5447804562,2183391.0043517007,-7.880561080945873,-70.07758501721806
269,2021-07-15,2137,-1493,31349.008875128522,-300078.5447804562,2181898.0043517007,-7.830817919153155,-70.09375564439411
270,2021-07-14,2814,3583,33650.76087451908,-297264.5447804562,2185481.0043517007,-7.745717721507633,-70.06482454642229
271,2021-07-13,2719,1846,32089.256868253182,-294545.5447804562,2187327.0043517007,-7.669317346879319,-70.05145100848375
272,2021-07-12,5954,859,32337.768797616787,-288591.5447804562,2188186.0043517007,-7.513161834327987,-70.05085823562462
273,2021-07-11,5257,1615,35986.35551475971,-283334.5447804562,2189801.0043517007,-7.372441898784117,-70.04245389896047
274,2021-07-10,3056,-1442,37659.9904275043,-280278.5447804562,2188359.0043517007,-7.298539205909239,-70.05907567733655
275,2021-07-09,3699,-841,36144.51783957226,-276579.5447804562,2187518.0043517007,-7.205974726979145,-70.07095680590311
276,2021-07-08,5313,2030,34012.15795308496,-271266.5447804562,2189548.0043517007,-7.062476659821471,-70.05858979284153
277,2021-07-07,10087,2914,28941.719697302167,-261179.54478045623,2192462.0043517007,-6.793410818150345,-70.04328616615683
278,2021-07-06,7688,1165,21097.832300668226,-253491.54478045623,2193627.0043517007,-6.5917583375382645,-70.0409021868014
279,2021-07-05,7719,1366,18202.182043460027,-245772.54478045623,2194993.0043517007,-6.388776541260002,-70.03647604748465
280,2021-07-04,11918,3565,18222.951698867128,-233854.54478045623,2198558.0043517007,-6.071564679957932,-70.01592543942074
281,2021-07-03,10178,2156,23105.938906133506,-223676.54478045623,2200714.0043517007,-5.803508921148526,-70.00595769348688
282,2021-07-02,4162,-472,31147.76086031028,-219514.54478045623,2200242.0043517007,-5.697452464534355,-70.0140540556147
283,2021-07-01,616,-8303,32142.481355390635,-218898.54478045623,2191939.0043517007,-5.702949081229201,-70.09005164162892
284,2021-06-30,-2013,-5195,35508.664763408284,-220911.54478045623,2186744.0043517007,-5.768623219466408,-70.13540796563574
285,2021-06-29,-6498,-3503,40228.10122125468,-227409.54478045623,2183241.0043517007,-5.946567267125872,-70.16116745182943
286,2021-06-28,2922,3135,38211.116461495505,-224487.54478045623,2186376.0043517007,-5.862337333757515,-70.13544236199107
287,2021-06-27,9660,14523,38046.73076520436,-214827.54478045623,2200899.0043517007,-5.574923284828308,-70.01228706041809
288,2021-06-26,3915,10012,27562.104462940242,-210912.54478045623,2210911.0043517007,-5.449310141209584,-69.92471373921671
289,2021-06-25,-3766,-4457,21340.322759979565,-214678.54478045623,2206454.0043517007,-5.557143039049822,-69.96193102800349
290,2021-06-24,-10197,-12160,25684.51739018991,-224875.54478045623,2194294.0043517007,-5.851355972953971,-70.06316506223462
291,2021-06-23,478,-3404,32948.28287445076,-224397.54478045623,2190890.0043517007,-5.84801351144412,-70.09452831707078
292,2021-06-22,7185,444,35261.38301965755,-217212.54478045623,2191334.0043517007,-5.660862389027729,-70.0970724037337
293,2021-06-21,-1366,-4312,34489.90841445928,-218578.54478045623,2187022.0043517007,-5.7073856533568055,-70.13501215234784
294,2021-06-20,-4653,-5923,38258.048323561496,-223231.54478045623,2181099.0043517007,-5.843771464444777,-70.18453630170636
295,2021-06-19,667,-712,42620.78600166123,-222564.54478045623,2180387.0043517007,-5.828320504472079,-70.19162160347314
296,2021-06-18,6989,4872,43596.32186081593,-215575.54478045623,2185259.0043517007,-5.633992830289285,-70.15373789292988
297,2021-06-17,5511,8135,37280.47449709728,-210064.54478045623,2193394.0043517007,-5.470615325434866,-70.08468232127638
298,2021-06-16,2942,-1204,27658.58136842526,-207122.54478045623,2192190.0043517007,-5.397398575820852,-70.09816961290012
299,2021-06-15,3943,-4152,26447.9387112922,-203179.54478045623,2188038.0043517007,-5.305228700216904,-70.13926939842328
300,2021-06-14,4043,-2799,27542.76268619512,-199136.54478045623,2185239.0043517007,-5.2068706259790885,-70.16809660760921
301,2021-06-13,3846,-2181,28409.897666107423,-195290.54478045623,2183058.0043517007,-5.111920309669533,-70.19108392046394
